origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude
TLC,MTY,19.3371,-99.566,25.7785,-100.107
MTY,TLC,25.7785,-100.107,19.3371,-99.566
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MTY,MEX,25.7785,-100.107,19.4363,-99.0721
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,MTY,19.4363,-99.0721,25.7785,-100.107
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
MEX,TAM,19.4363,-99.0721,22.2964,-97.8659
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
TAM,MEX,22.2964,-97.8659,19.4363,-99.0721
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
